leak_coeff: 0.1,,,,,leak_coeff: 0.2,,,,,leak_coeff: 0.30000000000000004,,,,,leak_coeff: 0.4,,,,,leak_coeff: 0.5,,,,
leakage_position (foot),upstream_pressure (psi),downstream_pressure (psi),upstream_flow (gpm),downstream_flow (gpm),leak_elev (feet),upstream_pressure (psi),downstream_pressure (psi),upstream_flow (gpm),downstream_flow (gpm),leak_elev (feet),upstream_pressure (psi),downstream_pressure (psi),upstream_flow (gpm),downstream_flow (gpm),leak_elev (feet),upstream_pressure (psi),downstream_pressure (psi),upstream_flow (gpm),downstream_flow (gpm),leak_elev (feet),upstream_pressure (psi),downstream_pressure (psi),upstream_flow (gpm),downstream_flow (gpm),leak_elev (feet)
66,116.31233573275253,120.64485949460146,1519.4854632879328,1517.426448074199,0.0,116.18549284127401,120.51801672629593,1521.3057680454283,1517.1883540156675,0.0,116.06658989581173,120.399113970777,1523.0105542439894,1516.83530388054,0.0,115.9435534770674,120.27607770803847,1524.7730628585248,1516.5405880427031,0.0,115.81933984838281,120.15186422612989,1526.550802201055,1516.2616987192273,0.0
67,116.31233564403125,120.64485940565935,1519.485461618005,1517.426437718685,0.0,116.18549267281529,120.51801655739087,1521.3057562867996,1517.1883413411304,0.0,116.06659011794677,120.39911419223367,1523.010557374385,1516.8352997238776,0.0,115.94355341337618,120.27607764345308,1524.7730535679573,1516.5405642778371,0.0,115.81934006985755,120.15186444646702,1526.5507994646136,1516.2617030516833,0.0
68,116.31233580280919,120.6448595641996,1519.4854664760269,1517.4264566424938,0.0,116.18549242300136,120.51801630711434,1521.3057707508249,1517.188356658237,0.0,116.06659014379001,120.39911421739963,1523.010553953782,1516.8352937655843,0.0,115.9435532661217,120.27607749528008,1524.7730768364324,1516.540582512007,0.0,115.81933954731787,120.15186392278852,1526.5508097139282,1516.2617092788275,0.0
69,116.31233583416582,120.64485959532288,1519.485471197128,1517.426468016387,0.0,116.18549246543684,120.51801634910059,1521.3057720471709,1517.1883487912235,0.0,116.0665896044449,120.39911367736698,1523.0105633744338,1516.8353054996562,0.0,115.94355322311328,120.2760774513706,1524.7730612444018,1516.5405708508654,0.0,115.8193403626558,120.15186473699785,1526.550806947139,1516.2616978861304,0.0
70,116.31233590786175,120.64485966881075,1519.485450603503,1517.4264356706287,0.0,116.1854925437373,120.5180164269484,1521.3057607250414,1517.1883471007116,0.0,116.06658985148019,120.39911392372356,1523.0105662453427,1516.8353019437523,0.0,115.94355326041374,120.27607748776401,1524.773064921504,1516.540569328434,0.0,115.81934017872145,120.15186455191859,1526.5507979897106,1516.261715027992,0.0
71,116.31233557999057,120.64485934070011,1519.4854864479555,1517.42645726667,0.0,116.1854927172268,120.5180165999878,1521.3057559216145,1517.1883408605381,0.0,116.06658994022013,120.39911401177322,1523.0105690378302,1516.8353185843541,0.0,115.943553547735,120.27607777417775,1524.7730561170356,1516.540568832924,0.0,115.81934001752295,120.15186438960073,1526.5507954659672,1516.2616874750843,0.0
72,116.31233598061677,120.64485974110778,1519.485460087427,1517.426443210019,0.0,116.18549251231082,120.5180163946139,1521.305757364096,1517.188348194039,0.0,116.06658960776353,120.39911367864116,1523.01055953396,1516.835309529253,0.0,115.94355298291363,120.27607720844004,1524.7730658665864,1516.5405834712735,0.0,115.81934017756699,120.15186454849724,1526.5508113024864,1516.2617088336265,0.0
73,116.31233584532096,120.64485960557316,1519.4854706779693,1517.4264640436108,0.0,116.18549247377565,120.5180163556223,1521.3057648059494,1517.1883528706126,0.0,116.06658991903521,120.39911398923432,1523.0105683686538,1516.8353055410767,0.0,115.94355328950911,120.27607751413794,1524.7730572873402,1516.5405656107334,0.0,115.81934028203851,120.15186465184101,1526.5508026505843,1516.2616960591358,0.0
74,116.31233558398934,120.64485934401627,1519.4854750263403,1517.4264613294156,0.0,116.1854927980196,120.51801667942303,1521.305748231781,1517.1883347591936,0.0,116.06658957940229,120.39911364891894,1523.0105650744724,1516.8353086060213,0.0,115.9435533971008,120.2760776208157,1524.773066761196,1516.5405760381896,0.0,115.81933994500231,120.15186431366715,1526.550794230132,1516.261700570093,0.0
75,116.312335465063,120.644859224859,1519.4854851410878,1517.4264684172342,0.0,116.18549224183374,120.51801612277517,1521.3057555969012,1517.1883491499475,0.0,116.06659006107562,120.39911412991849,1523.010567733542,1516.835296444625,0.0,115.94355317823366,120.2760774010434,1524.7730642598372,1516.5405713298048,0.0,115.81934002338919,120.15186439091575,1526.5508036003712,1516.261705855366,0.0
76,116.31233588719466,120.64485964677904,1519.4854543631702,1517.4264423986967,0.0,116.18549233738626,120.51801621788218,1521.305751171361,1517.1883349041223,0.0,116.06658997550612,120.39911404366087,1523.0105587396645,1516.8353094851452,0.0,115.94355330719294,120.2760775290985,1524.7730560356476,1516.5405649862214,0.0,115.81933993867825,120.15186430507556,1526.550795383841,1516.2616956528384,0.0
77,116.31233567759544,120.64485943694326,1519.4854644845466,1517.426459290814,0.0,116.1854925048742,120.51801638491732,1521.3057525826916,1517.1883332980658,0.0,116.0665899442386,120.39911401171183,1523.0105671309013,1516.8353107447085,0.0,115.94355323605855,120.27607745705653,1524.7730537378595,1516.540564492148,0.0,115.81933994715928,120.15186431241958,1526.55078738035,1516.2616990485378,0.0
78,116.31233588570157,120.64485964482142,1519.4854686888023,1517.4264613040752,0.0,116.18549247339743,120.51801635297868,1521.3057596118995,1517.1883474393983,0.0,116.06658980035773,120.39911386714692,1523.0105753102737,1516.8353163920387,0.0,115.94355329791861,120.27607751800824,1524.7730514945372,1516.5405653735493,0.0,115.81933985098415,120.1518642151014,1526.5508077538204,1516.261712516936,0.0
79,116.31233587704423,120.64485963593148,1519.4854839648406,1517.4264712379768,0.0,116.18549260968061,120.51801648880132,1521.3057608823751,1517.1883593449036,0.0,116.06659006376879,120.39911412988813,1523.0105554072454,1516.835297683335,0.0,115.94355358325532,120.27607780243362,1524.7730437372293,1516.5405715061859,0.0,115.81934008522235,120.15186444821015,1526.550794227766,1516.2617027401234,0.0
80,116.31233561609848,120.64485937476907,1519.4854712754316,1517.4264537201607,0.0,116.18549254093102,120.51801641960311,1521.305767635557,1517.188350341741,0.0,116.06658985504295,120.39911392048462,1523.0105580244713,1516.8352923128316,0.0,115.94355349234023,120.27607771061002,1524.7730526782998,1516.5405724773536,0.0,115.81933994126403,120.15186430312038,1526.5507975255296,1516.2616962326467,0.0
81,116.31233585117793,120.64485960962489,1519.485464341716,1517.426448331906,0.0,116.18549243580684,120.51801631402091,1521.3057796662226,1517.1883576902928,0.0,116.06658958662743,120.39911365137743,1523.0105660162344,1516.8353113090457,0.0,115.94355334116268,120.27607755852652,1524.7730505328377,1516.5405691424999,0.0,115.81934004230665,120.15186440302378,1526.5508061711068,1516.26170316027,0.0
82,116.31233580715269,120.64485956536447,1519.4854737331789,1517.4264628320352,0.0,116.18549225375365,120.51801613151403,1521.3057698926696,1517.1883578110387,0.0,116.06658971813756,120.39911378220177,1523.0105791900628,1516.8353199750577,0.0,115.9435531931453,120.27607740959935,1524.773059172764,1516.5405723505012,0.0,115.8193398029323,120.15186416251059,1526.5508146096195,1516.2617094891402,0.0
83,116.3123359426417,120.6448597006352,1519.4854562959906,1517.4264482274673,0.0,116.18549243330712,120.51801631061606,1521.305765666339,1517.188353881028,0.0,116.06659015740188,120.39911422080269,1523.0105442571548,1516.8352902251727,0.0,115.94355337535544,120.27607759090172,1524.773056998776,1516.5405721994234,0.0,115.8193401641169,120.15186452256297,1526.5508069472698,1516.2617044442288,0.0
84,116.3123360180054,120.64485977577984,1519.4854550446069,1517.4264347413196,0.0,116.1854926980882,120.51801657495564,1521.3057615411146,1517.1883326385193,0.0,116.06658996277504,120.39911402548724,1523.0105626247355,1516.8353037177092,0.0,115.94355313843668,120.27607735307643,1524.7730706067584,1516.5405696398245,0.0,115.81933982354063,120.15186418085634,1526.550788992323,1516.261696384234,0.0
85,116.31233623876571,120.64485999631819,1519.4854434286449,1517.426426503063,0.0,116.18549262083299,120.51801649723689,1521.3057678910686,1517.188349725628,0.0,116.06658988643264,120.39911394847465,1523.0105546308969,1516.8352854138502,0.0,115.94355336973487,120.27607758346585,1524.7730528048924,1516.5405714707322,0.0,115.81933994049083,120.15186429666862,1526.550807687793,1516.2617009027972,0.0
86,116.31233547251405,120.64485922982117,1519.4854783143492,1517.4264584157752,0.0,116.18549247581306,120.51801635176554,1521.3057689660232,1517.188345707321,0.0,116.06658975772498,120.39911381907439,1523.0105622008125,1516.8353060625195,0.0,115.9435533312367,120.2760775440566,1524.7730610236206,1516.5405769250933,0.0,115.81934000315503,120.15186435820056,1526.5507952512266,1516.2616960250982,0.0
87,116.31233607859976,120.64485983568751,1519.4854666968613,1517.4264456107169,0.0,116.18549229095986,120.51801616645061,1521.3057700158536,1517.1883597007086,0.0,116.06659009765863,120.39911415833042,1523.010564531448,1516.8353005993245,0.0,115.94355329230562,120.27607750422047,1524.773053864828,1516.5405721193156,0.0,115.81934027865131,120.15186463256202,1526.5507881564943,1516.2616955451072,0.0
88,116.31233586957684,120.64485962642637,1519.4854804482868,1517.4264653827768,0.0,116.18549251573437,120.51801639078172,1521.3057610090834,1517.188341804345,0.0,116.06658996152555,120.39911402151252,1523.0105617980882,1516.8353078094954,0.0,115.94355355123771,120.27607776224099,1524.7730568805136,1516.5405785247583,0.0,115.81934012775594,120.15186448052933,1526.5508012302812,1516.2616991191219,0.0
89,116.31233601642842,120.64485977305155,1519.4854839634863,1517.4264646454847,0.0,116.18549279636882,120.51801667096298,1521.3057621218911,1517.1883408839387,0.0,116.06658968100552,120.39911374031202,1523.0105739952437,1516.8353071738395,0.0,115.94355341961453,120.27607762970983,1524.7730647815265,1516.5405785489745,0.0,115.81933996391959,120.15186431555205,1526.5508041211299,1516.2617091643551,0.0
90,116.31233599558811,120.64485975199676,1519.4854677571466,1517.426443384503,0.0,116.18549270282283,120.51801657696319,1521.3057632133766,1517.188341001969,0.0,116.06658987066479,120.39911392929157,1523.0105663167826,1516.8353055042305,0.0,115.94355302119082,120.27607723038028,1524.7730676099818,1516.5405749505553,0.0,115.81933989922787,120.1518642497336,1526.5507922730455,1516.2616946221724,0.0
91,116.31233604584841,120.6448598020252,1519.4854664769234,1517.4264523016266,0.0,116.18549271080529,120.51801658449,1521.3057594267175,1517.1883444824664,0.0,116.06659014346909,120.39911420142174,1523.010558803112,1516.8352940799655,0.0,115.94355303334886,120.2760772416261,1524.7730655365096,1516.5405825678363,0.0,115.81934001611084,120.15186436547994,1526.550800033923,1516.2616970752529,0.0
92,116.31233614340083,120.64485989934879,1519.4854700263386,1517.4264557864997,0.0,116.18549276448033,120.51801663770588,1521.3057653225135,1517.1883539161772,0.0,116.06658979107719,120.3991138483429,1523.0105610446044,1516.8353049188443,0.0,115.94355331774794,120.27607752511904,1524.773063502464,1516.5405795705865,0.0,115.81933999587345,120.15186434410472,1526.5508028443276,1516.2617016882946,0.0
93,116.31233577593966,120.64485953166279,1519.4854687503791,1517.4264523729044,0.0,116.18549256412686,120.51801643690602,1521.3057615949494,1517.1883411780425,0.0,116.06658972315927,120.39911377974677,1523.0105537479847,1516.8353006571326,0.0,115.94355321922954,120.27607742569124,1524.7730662548167,1516.5405821852405,0.0,115.81934002138478,120.15186436848822,1526.5507961222029,1516.261688947123,0.0
94,116.31233601014593,120.64485976564596,1519.4854627951133,1517.4264460231182,0.0,116.18549261132927,120.51801648365172,1521.305762644509,1517.188346386898,0.0,116.0665899416814,120.39911399758634,1523.0105606896188,1516.8353037290349,0.0,115.94355313927491,120.27607734482702,1524.7730736407825,1516.5405850590403,0.0,115.8193401164505,120.15186446241303,1526.5507989145367,1516.2616990008075,0.0
95,116.31233583098202,120.64485958625521,1519.4854662739979,1517.4264460571057,0.0,116.18549267005167,120.51801654191922,1521.3057543721584,1517.1883486620438,0.0,116.0665899950319,120.39911405025843,1523.0105628418032,1516.8352996376202,0.0,115.94355351024578,120.27607771490322,1524.7730483801515,1516.5405623735412,0.0,115.81934020524577,120.15186455007162,1526.5507877377756,1516.261701891119,0.0
96,116.31233588286638,120.64485963791253,1519.485469681099,1517.4264464369621,0.0,116.18549250004357,120.51801637146363,1521.3057692825898,1517.1883374692802,0.0,116.06659000558109,120.39911406012008,1523.0105603517868,1516.835311609329,0.0,115.943553660519,120.27607786426556,1524.7730466098458,1516.5405676632777,0.0,115.81934016347567,120.1518645071734,1526.5507905570228,1516.2616894885798,0.0
97,116.31233571043697,120.64485946526294,1519.4854547767243,1517.4264351589418,0.0,116.18549288423257,120.51801675519918,1521.305761109938,1517.1883371529768,0.0,116.06658976090355,120.39911381476892,1523.0105670140235,1516.8352990524895,0.0,115.94355330104666,120.2760775038751,1524.7730630631895,1516.5405853088653,0.0,115.81934011611193,120.15186445866416,1526.5508024052301,1516.261707410563,0.0
98,116.31233577941346,120.64485953399956,1519.4854672599567,1517.4264578168704,0.0,116.18549288889399,120.51801675941529,1521.3057440822265,1517.1883227584215,0.0,116.06658989732394,120.399113950503,1523.0105645320884,1516.8353088668434,0.0,115.94355340711753,120.27607760904608,1524.7730656814774,1516.540571249623,0.0,115.81934001145109,120.15186435287491,1526.5508005246504,1516.2616956100253,0.0
99,116.31233595896884,120.64485971333579,1519.4854571490923,1517.4264446386535,0.0,116.18549260727123,120.51801647731682,1521.3057720443214,1517.1883607971477,0.0,116.06658973859997,120.39911379109043,1523.0105754822396,1516.8353224902305,0.0,115.9435532277885,120.276077428815,1524.7730504224992,1516.540561333424,0.0,115.81934008382295,120.15186442410457,1526.5508031310299,1516.261707921018,0.0
100,116.31233610043911,120.64485985457256,1519.485464938469,1517.4264562503524,0.0,116.18549268438166,120.51801655398258,1521.3057596666067,1517.1883451915396,0.0,116.06658994452259,120.39911399634153,1523.0105552979328,1516.8353067292398,0.0,115.9435533289115,120.2760775290215,1524.773061937,1516.5405762215682,0.0,115.81933989565093,120.15186423480368,1526.5507968734114,1516.2616969811438,0.0
101,116.31233586046847,120.64485961438261,1519.485463807789,1517.4264431506747,0.0,116.18549262667702,120.51801649581769,1521.3057694188744,1517.1883564595903,0.0,116.06658978403708,120.39911383517878,1523.0105617505026,1516.8353004735577,0.0,115.94355312682244,120.27607732602186,1524.7730732276148,1516.5405807412144,0.0,115.81933970103138,120.15186403904997,1526.5508038307594,1516.2616951174712,0.0
102,116.31233583423011,120.64485958791569,1519.485467042703,1517.426446210816,0.0,116.18549269216693,120.51801656086688,1521.3057529717387,1517.1883340165712,0.0,116.06658985830867,120.39911390876624,1523.0105637456084,1516.8353064044718,0.0,115.94355329463117,120.27607749292784,1524.7730669929292,1516.5405718604343,0.0,115.81934007671403,120.15186441359637,1526.55079336305,1516.261697227599,0.0
103,116.31233574975454,120.64485950320741,1519.485474511378,1517.4264564472094,0.0,116.18549245696289,120.51801632520038,1521.3057711854926,1517.188349002554,0.0,116.06658989155848,120.3991139413295,1523.010565703389,1516.835316576916,0.0,115.94355331253293,120.27607750992217,1524.773056592004,1516.5405712756842,0.0,115.81934003563865,120.1518643713736,1526.5508130633573,1516.2617182875692,0.0
104,116.31233585451386,120.64485960773825,1519.4854860933588,1517.4264591633196,0.0,116.18549256148718,120.51801642927408,1521.3057635409077,1517.1883436738497,0.0,116.06658997743777,120.39911402653865,1523.010563373057,1516.8352980359962,0.0,115.94355330380027,120.27607750028658,1524.7730506349612,1516.540562735419,0.0,115.81934005394287,120.15186438854883,1526.5508027086,1516.2617076868933,0.0
105,116.31233592517447,120.644859678176,1519.4854679422258,1517.4264526266982,0.0,116.1854924911422,120.51801635847379,1521.3057644623857,1517.1883464707814,0.0,116.0665898642091,120.39911391263246,1523.0105526734123,1516.8352926378616,0.0,115.94355342020724,120.27607761578098,1524.773053196125,1516.5405708895103,0.0,115.81934021183032,120.15186454530921,1526.5507883488483,1516.2616937940518,0.0
106,116.31233594025744,120.64485969303333,1519.4854710162165,1517.4264505857893,0.0,116.18549255500298,120.51801642187797,1521.3057737145675,1517.1883513482214,0.0,116.06658977414187,120.39911382187371,1523.0105630161459,1516.8353113787543,0.0,115.94355335623113,120.27607755089923,1524.7730557112886,1516.540566932132,0.0,115.81934005310026,120.1518643854432,1526.5507908998347,1516.2616951283876,0.0
107,116.31233563792905,120.64485939047671,1519.485461619103,1517.4264533038863,0.0,116.18549231927776,120.5180161857064,1521.3057579886304,1517.1883387473656,0.0,116.06658980112117,120.39911384818375,1523.0105525188553,1516.8352914441668,0.0,115.94355326272022,120.27607745648527,1524.7730499278744,1516.5405585590736,0.0,115.81933999121345,120.15186432241754,1526.5508016474691,1516.2617013984277,0.0
108,116.31233581823551,120.64485957055736,1519.485468792796,1517.4264514344598,0.0,116.18549252407408,120.51801639004312,1521.3057671291672,1517.188348901501,0.0,116.06659000096164,120.3991140473366,1523.0105667645314,1516.8353032654115,0.0,115.94355347386183,120.27607766672048,1524.7730442491047,1516.540556067125,0.0,115.81934014756555,120.15186447763793,1526.550799946805,1516.2616953769202,0.0
109,116.31233593205334,120.64485968415102,1519.4854595875097,1517.4264470582957,0.0,116.1854924078247,120.51801627333917,1521.3057598668286,1517.1883505784472,0.0,116.06658995023243,120.39911399593286,1523.010556421854,1516.8352925823922,0.0,115.94355322453909,120.27607741647893,1524.7730670315595,1516.540574790742,0.0,115.81934010126349,120.15186443020002,1526.5507942279023,1516.2616967131112,0.0
110,116.31233593705309,120.64485968892588,1519.4854626243741,1517.4264436280966,0.0,116.18549248619492,120.51801635125007,1521.3057688273389,1517.188360220401,0.0,116.06659001153102,120.39911405655027,1523.0105543037312,1516.835293415121,0.0,115.94355327907085,120.27607747010747,1524.773057287508,1516.5405668472881,0.0,115.81933993269713,120.15186426050245,1526.5507886134353,1516.2616899068214,0.0
111,116.31233609494898,120.6448598465859,1519.4854695976833,1517.4264594183664,0.0,116.18549236509452,120.51801622969406,1521.305773639855,1517.1883634589067,0.0,116.06658974680894,120.39911379114457,1523.0105522233168,1516.8352985765923,0.0,115.94355323278855,120.27607742291674,1524.773051695699,1516.5405679076564,0.0,115.81933976199849,120.1518640886582,1526.550802973204,1516.2617079641814,0.0
