,leak_coeff: 0.5,,,
leakage_position (foot),upstream_pressure (psi),downstream_pressure (psi),upstream_flow (gpm),downstream_flow (gpm)
383,117.35458255391171,114.94222438360396,1257.0017247293008,1251.5893325544967
384,117.35458768027453,114.94222199702294,1257.0014411144061,1251.5890595877465
385,117.35459280918126,114.94221961331091,1257.0011574713913,1251.588786592788
386,117.35459793297075,114.9422172239351,1257.0008738874935,1251.5885136569834
387,117.35460303900301,114.94221481482515,1257.0005905056362,1251.588240923719
388,117.35460815517713,114.94221241703997,1257.0003070099106,1251.587968076253
389,117.35461326558412,114.94221001286887,1257.0000235803016,1251.5876952952024
390,117.35461840152692,114.9422076371531,1256.9997398629334,1251.5874222259
391,117.3546235358792,114.94220525970277,1256.9994561646404,1251.5871491753887
392,117.35462863334985,114.94220284123301,1256.9991728844882,1251.5868765440134
393,117.3546337445151,114.94220043803841,1256.9988894506116,1251.586603758592
394,117.35463884804622,114.94219802638133,1256.998606103917,1251.5863310605775
395,117.35464398856443,114.94219565592978,1256.9983223398992,1251.5860579440873
396,117.35464907727562,114.94219322784069,1256.99803916312,1251.5857854164217
397,117.35465421452274,114.94219085381543,1256.9977554378868,1251.585512339036
398,117.35465932126307,114.9421884458629,1256.9974720592224,1251.5852396088753
399,117.35466444413278,114.94218605590119,1256.9971884986453,1251.584966696517
400,117.35466955947061,114.9421836575881,1256.996905024573,1251.5846938706645
401,117.35467469749013,114.94218128455323,1256.9966212949519,1251.5844207889447
402,117.35467978415015,114.9421788543881,1256.9963381471844,1251.5841482900112
403,117.35468489376923,114.94217644980829,1256.996054740873,1251.58387553223
404,117.35469030221199,114.94217437789264,1256.9957679540125,1251.5835993868402
405,117.35469543408892,114.94217199815682,1256.9954842979434,1251.5833263785794
406,117.35470054232013,114.94216959213388,1256.9952009101833,1251.5830536394776
407,117.35551413206045,114.9430671269466,1256.9857689757057,1251.5736135174116
408,117.35551926931677,114.94306475332391,1256.98548526073,1251.5733404498192
409,117.35552438857982,114.9430623597053,1256.985201750447,1251.5730675873383
410,117.35552950194727,114.9430599595569,1256.9849183080805,1251.5727947927915
411,117.35553459424113,114.94305753598441,1256.98463510506,1251.5725222382378
412,117.35553970573496,114.9430551338186,1256.984351685842,1251.572249466856
413,117.35554483151921,114.94305274759236,1256.9840681058404,1251.571976534566
414,117.35554995334238,114.94305035699263,1256.9837845717238,1251.5717036479684
415,117.355555078565,114.94304797020689,1256.9835010002178,1251.571430724223
416,117.35556017866222,114.94304555549014,1256.9832177140088,1251.5711580860473
417,117.35556530906183,114.94304317453567,1256.9829340858842,1251.570885105467
418,117.35557040753729,114.94304075807943,1256.9826508200833,1251.5706124878552
419,117.35557551843428,114.94303835548526,1256.9823674145346,1251.5703397302318
420,117.35558062459555,114.94303594765036,1256.9820840637738,1251.5700670276142
421,117.35558575133831,114.9430335627611,1256.9818004810318,1251.5697940923912
422,117.3555908732262,114.9430311725018,1256.9815169542728,1251.569521213176
423,117.35559599839509,114.94302878592602,1256.981233391592,1251.569248297995
424,117.35560110172138,114.94302637506942,1256.9809500768595,1251.5689756316103
425,117.35560620530076,114.94302396453372,1256.9806667600951,1251.5687029627752
426,117.35561132209872,114.9430215687402,1256.9803832950777,1251.5684301456156
427,117.35561645556426,114.94301919153563,1256.9800996425117,1251.5681571402226
428,117.35562154281074,114.94301676291668,1256.9798165136851,1251.5678846599837
429,117.35562666403582,114.9430143721542,1256.979533001567,1251.5676117954079
430,117.35563177812794,114.9430119734842,1256.9792495713057,1251.5673390128418
431,117.35563688842268,114.94300957062191,1256.9789661845396,1251.5670662742714
432,117.35564201632558,114.94300718739264,1256.978682599944,1251.5667933370864
433,117.35564713342583,114.94300479217266,1256.9783991385495,1251.5665205233647
434,117.35565223065707,114.9430023748685,1256.978115903058,1251.5662479360583
435,117.35565734404881,114.94299997558912,1256.9778324855743,1251.565975166254
436,117.35566248289147,114.94299760467236,1256.977548781113,1251.5657021089842
437,117.35566757795189,114.94299518505267,1256.9772655733125,1251.5654295493052
438,117.3556726913195,114.94299278584703,1256.9769821588382,1251.565156782849
439,117.35567783105694,114.9429904160266,1256.9766984473786,1251.5648837184997
440,117.35568293387205,114.94298800513991,1256.9764151548325,1251.5646110738905
441,117.3556880428332,114.94298560112847,1256.9761317936552,1251.564338360572
442,117.35569316896064,114.9429832162623,1256.9758482388286,1251.5640654532733
443,117.35569826657748,114.94298079969002,1256.9755650080647,1251.5637928706494
444,117.35570339388151,114.94297841619897,1256.9752814421074,1251.5635199522067
445,117.35570850474161,114.94297601443577,1256.9749980635431,1251.5632472213767
446,117.35571361184105,114.94297360852094,1256.9747147283465,1251.562974534123
447,117.35571872977835,114.94297121470184,1256.9744312717537,1251.5627017251602
448,117.3557238431529,114.94296881583949,1256.9741478675548,1251.5624289687385
449,117.35572894774296,114.94296640723248,1256.9738645638258,1251.5621563129323
450,117.35573406578479,114.942964013632,1256.9735811088885,1251.5618835056682
451,117.35573918560596,114.94296162204306,1256.9732976351372,1251.5616106795005
452,117.35574429355535,114.94295921727777,1256.973014296326,1251.5613379884649
453,117.35574943689647,114.94295685193987,1256.972730558171,1251.5610648973025
454,117.35575452765912,114.9429544281086,1256.9724474159275,1251.5607924033986
455,117.35575963922157,114.94295202746352,1256.9721640393807,1251.5605196746724
456,117.35576475416723,114.94294963061785,1256.9718806256503,1251.5602469085973
457,117.35576986870885,114.94294723335616,1256.9715972174442,1251.559974148103
458,117.35577498432396,114.94294483732595,1256.9713137979352,1251.5597013761383
459,117.35578011283556,114.9429424556806,1256.97103023374,1251.559428459383
460,117.35578522499362,114.94294005586659,1256.9707468555018,1251.5591557289374
461,117.35579033567332,114.94293765443955,1256.970463495151,1251.558883016364
462,117.35579545480533,114.94293526245791,1256.970180039997,1251.5586102086095
463,117.3558005498393,114.94293284368274,1256.9698968586179,1251.558337675432
464,117.35580565626107,114.94293043761958,1256.969613549207,1251.5580650138943
465,117.3558107870993,114.94292805876745,1256.9693299648764,1251.5577920766004
466,117.35581590685308,114.9429256676093,1256.9690465067727,1251.5575192661574
467,117.35582100791964,114.94292325568355,1256.9687632611437,1251.5572466686147
468,117.35582613135367,114.942920868692,1256.968479763454,1251.5569738181453
469,117.35583123874395,114.94291846387303,1256.968196448311,1251.5567011508608
470,117.35583634733402,114.94291606042398,1256.967913120537,1251.5564284708967
471,117.35584144908013,114.9429136493901,1256.9676298711659,1251.5561558695783
472,117.35584656634946,114.94291125567031,1256.967346447344,1251.5558830930995
473,117.35585169790309,114.94290887788156,1256.9670628628644,1251.5556101559691
474,117.35585680141602,114.9429064689151,1256.9667795964967,1251.5553375376555
475,117.35586192075449,114.94290407759853,1256.9664961523652,1251.5550647408204
476,117.35586703178187,114.9429016770657,1256.9662128029458,1251.5547920391093
477,117.35587214885804,114.94289928329654,1256.9659293864345,1251.5545192701163
478,117.35587725270379,114.94289687483446,1256.9656461205361,1251.5542466520967
479,117.35588237307913,114.94289448480778,1256.9653626683225,1251.5539738474336
480,117.35588747164553,114.94289207053595,1256.9650794642575,1251.5537012913262
481,117.35589258904604,114.94288967726413,1256.964796047929,1251.553428522498
482,117.3558977159221,114.94288729457273,1256.9645125254337,1251.553155647304
483,117.35590284116206,114.94288491009247,1256.9642290225374,1251.5528827918026
484,117.3559079331243,114.94288248860636,1256.9639458970214,1251.5526103143548
485,117.3559130564097,114.94288010201959,1256.9636624181328,1251.5523374828324
486,117.35591817654176,114.94287771195408,1256.9633789762345,1251.5520646882915
487,117.35592328351677,114.9428753072784,1256.9630956838685,1251.551792043801
488,117.3559283845993,114.94287289607811,1256.9628124593037,1251.5515194670247
489,117.3559335156623,114.94287051828316,1256.9625288964014,1251.5512465513539
490,117.35593861858464,114.94286810919552,1256.9622456532193,1251.5509739559936
491,117.3559437490585,114.94286573081243,1256.9619620989197,1251.5507010489753
492,117.35594884242327,114.94286331115501,1256.9616789657573,1251.5504285638224
493,117.35595396207903,114.94286092079705,1256.961395536099,1251.5501557814869
494,117.35595907266277,114.94285852037359,1256.961112210101,1251.5498831031175
495,117.3559641815512,114.94285611809522,1256.9608289043704,1251.5496104451295
496,117.3559692832489,114.94285370784753,1256.9605456809556,1251.549337869549
497,117.35597441488632,114.94285133096079,1256.9602621197275,1251.5490649554226
498,117.3559795221234,114.94284892694802,1256.959978835515,1251.5487923188784
499,117.35598462986712,114.94284652353089,1256.959695546614,1251.5485196778045
500,117.35598976137987,114.94284414660612,1256.9594119898877,1251.5482467681163
501,117.35599486810007,114.9428417421174,1256.959128714722,1251.5479741405952
502,117.35599998568865,114.94283934975866,1256.958845317696,1251.5477013909979
503,117.35600509076826,114.94283694351093,1256.9585620630414,1251.5474287841075
504,117.35601019632176,114.94283453782334,1256.9582788040377,1251.5471561729573
505,117.35601531657603,114.94283214853522,1256.957995379695,1251.546883395895
506,117.35602042006356,114.94282974061495,1256.9577121462737,1251.5466108101884
507,117.35602553742736,114.9428273481778,1256.9574287565697,1251.5463380677925
508,117.35603066758027,114.94282497000694,1256.9571452232665,1251.5460651817323
509,117.35603576279932,114.94282255298411,1256.956862086333,1251.5457926927636
510,117.35604086337584,114.94282014195885,1256.9565788897778,1251.545520144009
511,117.35604599920262,114.94281777020673,1256.9562952951585,1251.5452471964093
512,117.35605112142647,114.94281538334621,1256.9560118556385,1251.5449744040668
513,117.35605620176032,114.9428129498885,1256.9557288911699,1251.544702087937
514,117.35518346461957,114.94183339346063,1256.9653791476044,1251.5543834947423
515,117.35518858677736,114.9418310066011,1256.9650957127733,1251.5541107076767
516,117.35519370193218,114.94182861198053,1256.9648123581223,1251.5538380009734
517,117.35519882650452,114.94182622787584,1256.9645288979184,1251.5535651885612
518,117.35520392471436,114.9418238144613,1256.9642457370462,1251.5532926759308
519,117.35520904132355,114.94182142156026,1256.9639623689689,1251.55301995578
520,117.35521415056647,114.94181902049355,1256.9636790852428,1251.5527473201294
521,117.35521927803306,114.94181663974646,1256.9633955962759,1251.5524744787697
522,117.35522437667699,114.94181422694881,1256.963112434665,1251.5522019653151
523,117.35522949975821,114.94181184138695,1256.9628289973477,1251.5519291757537
524,117.35523461331512,114.94180944525728,1256.9625456688386,1251.551656495153
525,117.35523972504141,114.94180704712247,1256.962262362119,1251.5513838364272
526,117.35524481920164,114.94180462946994,1256.961979255062,1251.5511113776888
527,117.35524996314366,114.94180226726135,1256.9616955859033,1251.5508383558056
528,117.35525504708535,114.94179983830168,1256.961412596497,1251.550566014932
529,117.35526016877414,114.94179745139095,1256.9611291810802,1251.5502932472552
530,117.35526527981214,114.9417950526597,1256.9608458870762,1251.5500206012027
531,117.35527038423025,114.941792646593,1256.9605626690334,1251.5497480312415
532,117.3552754883213,114.94179024019424,1256.9602794558145,1251.549475466166
533,117.35528062057848,114.94178786518103,1256.9599959248767,1251.5492025827825
534,117.3552857333484,114.9417854685118,1256.959712615383,1251.5489299211386
535,117.35529084782505,114.94178307377477,1256.9594292875736,1251.548657241287
536,117.35529594785739,114.94178066299415,1256.9591461242253,1251.5483847261
537,117.35530106968946,114.94177827651156,1256.958862715436,1251.548111964869
538,117.35530617244383,114.94177586882837,1256.9585795231405,1251.5478394208208
539,117.3553113054882,114.94177349489333,1256.9582959894956,1251.5475665345102
540,117.35531640346115,114.94177108195424,1256.9580128533742,1251.5472940467764
541,117.3553215224744,114.94176869246962,1256.9577294805356,1251.5470213213969
542,117.35532661760112,114.94176627643013,1256.9574463786826,1251.5467488678817
543,117.35533172699591,114.9417638763045,1256.9571631165452,1251.5464762537845
544,117.35533686441919,114.94176150741293,1256.9568795382747,1251.5462033227443
545,117.35534196927718,114.94175910230584,1256.9565963294467,1251.5459307619599
546,117.35534707717436,114.9417567006146,1256.9563130872648,1251.5456581678004
547,117.35535219287783,114.9417543076483,1256.9560297576736,1251.5453854859306
548,117.3553572923885,114.94175189668822,1256.9557466124597,1251.545112988968
549,117.35536241564022,114.94174951218953,1256.9554631995115,1251.5448402237123
550,117.35536751049695,114.94174709611823,1256.9551801090158,1251.5445677813098
551,117.35537263965644,114.94174471826382,1256.9548966311881,1251.5442949509804
552,117.35537773314894,114.94174230073952,1256.9546135580867,1251.5440225262541
553,117.35538287588571,114.94173993806497,1256.9543299287902,1251.543749544035
554,117.3553879608618,114.94173751112966,1256.954046953901,1251.5434772177332
555,117.35539308023057,114.94173512251078,1256.9537635910585,1251.5432045024968
556,117.35539820694713,114.94173274210468,1256.9534801460643,1251.5429317049393
557,117.3554033017442,114.9417303262008,1256.9531970632383,1251.5426592704328
558,117.35540843095964,114.94172794864303,1256.952913592091,1251.542386446594
559,117.35541353088611,114.94172553851747,1256.9526304531419,1251.5421139557934
560,117.35541862908197,114.94172312649779,1256.9523473349072,1251.5418414857577
561,117.35542376057005,114.94172075157157,1256.9520638409256,1251.5415686390788
562,117.35542885932097,114.9417183402373,1256.951780718406,1251.5412961647291
563,117.35543398093724,114.94171595438844,1256.9514973381856,1251.54102343214
564,117.35543907878802,114.94171354212004,1256.95121422789,1251.5407509699396
565,117.35544421357926,114.94171117100467,1256.9509307005208,1251.5404780898905
566,117.35544930692429,114.94170875378727,1256.9506476432207,1251.5402056808803
567,117.35545445276806,114.94170639504173,1256.9503639929521,1251.5399326775294
568,117.35545954403995,114.94170397558436,1256.9500809611372,1251.5396602939884
569,117.35546466302995,114.94170158701529,1256.9497976165815,1251.5393875970667
